publication,pages,note,chapter,venue
http://localhost/publications/articles/Journal1/1948/Article21,,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article22,196,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article23,44,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article24,107,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article25,40,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article26,80,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article27,159,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article28,173,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article29,16,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article30,180,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article31,189,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article32,45,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article33,88,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article34,80,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article35,104,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article36,199,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article37,144,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article38,133,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article39,33,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article40,65,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article41,196,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article42,87,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article43,38,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article44,46,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article45,89,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article46,113,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article47,67,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article48,24,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article49,183,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article50,126,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article51,,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1948/Article52,90,,,http://localhost/publications/journals/Journal1/1948
http://localhost/publications/articles/Journal1/1949/Article1,78,,,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article2,86,,,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article3,,,,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article4,68,,,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article5,52,,,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article6,176,befoulier parings tost creels measurably leant miriest filterability farced sufferingly,,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article7,11,,,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article8,41,,,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article9,84,,,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article10,160,,,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article11,,,,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article12,100,,,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article13,,,,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article14,150,,,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article15,27,,,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article16,96,,,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article17,75,,,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article18,71,,,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article19,168,,,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article20,,,,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article50,112,,,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article52,114,,,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article54,162,mythologies breachers mumms overconcern entombment topographies positrons eluding lateraled,,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article56,21,,,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal1/1949/Article58,50,,,http://localhost/publications/journals/Journal1/1949
http://localhost/publications/articles/Journal2/1949/Article21,139,,,http://localhost/publications/journals/Journal2/1949
http://localhost/publications/articles/Journal2/1949/Article22,71,,,http://localhost/publications/journals/Journal2/1949
http://localhost/publications/articles/Journal2/1949/Article23,57,,,http://localhost/publications/journals/Journal2/1949
http://localhost/publications/articles/Journal2/1949/Article24,196,,,http://localhost/publications/journals/Journal2/1949
http://localhost/publications/articles/Journal2/1949/Article25,180,,,http://localhost/publications/journals/Journal2/1949
http://localhost/publications/articles/Journal2/1949/Article26,10,,,http://localhost/publications/journals/Journal2/1949
http://localhost/publications/articles/Journal2/1949/Article27,33,,,http://localhost/publications/journals/Journal2/1949
http://localhost/publications/articles/Journal2/1949/Article28,123,,,http://localhost/publications/journals/Journal2/1949
http://localhost/publications/articles/Journal2/1949/Article29,,,,http://localhost/publications/journals/Journal2/1949
http://localhost/publications/articles/Journal2/1949/Article30,108,,,http://localhost/publications/journals/Journal2/1949
http://localhost/publications/articles/Journal2/1949/Article31,195,,,http://localhost/publications/journals/Journal2/1949
http://localhost/publications/articles/Journal2/1949/Article32,24,,,http://localhost/publications/journals/Journal2/1949
http://localhost/publications/articles/Journal2/1949/Article33,80,,,http://localhost/publications/journals/Journal2/1949
http://localhost/publications/articles/Journal2/1949/Article34,,,,http://localhost/publications/journals/Journal2/1949
http://localhost/publications/articles/Journal2/1949/Article35,,,,http://localhost/publications/journals/Journal2/1949
http://localhost/publications/articles/Journal2/1949/Article36,78,,,http://localhost/publications/journals/Journal2/1949
http://localhost/publications/articles/Journal2/1949/Article37,152,,,http://localhost/publications/journals/Journal2/1949
http://localhost/publications/articles/Journal2/1949/Article38,65,,,http://localhost/publications/journals/Journal2/1949
http://localhost/publications/articles/Journal2/1949/Article39,69,,,http://localhost/publications/journals/Journal2/1949
http://localhost/publications/articles/Journal2/1949/Article40,130,,,http://localhost/publications/journals/Journal2/1949
http://localhost/publications/articles/Journal2/1949/Article41,,,,http://localhost/publications/journals/Journal2/1949
http://localhost/publications/articles/Journal2/1949/Article42,171,,,http://localhost/publications/journals/Journal2/1949
