person,document
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1969/Inproceeding1
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1969/Inproceeding2
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1969/Inproceeding3
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1969/Inproceeding4
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1969/Inproceeding5
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1969/Inproceeding6
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1969/Inproceeding7
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1969/Inproceeding8
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1969/Inproceeding9
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1969/Inproceeding10
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding1
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding2
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding3
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding4
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding5
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding6
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding7
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding8
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding9
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1970/Inproceeding10
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1971/Inproceeding1
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1971/Inproceeding2
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1971/Inproceeding3
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1971/Inproceeding4
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1971/Inproceeding5
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1971/Inproceeding6
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1971/Inproceeding7
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1971/Inproceeding8
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1971/Inproceeding9
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1971/Inproceeding10
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding1
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding2
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding3
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding4
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding5
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding6
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding7
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding8
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding9
http://localhost/persons/Paul_Erdoes,http://localhost/publications/inprocs/Proceeding1/1972/Inproceeding10
_:b0,http://localhost/publications/articles/Journal1/1940/Article1
_:b1,http://localhost/publications/articles/Journal1/1940/Article2
_:b2,http://localhost/publications/articles/Journal1/1940/Article3
_:b3,http://localhost/publications/articles/Journal1/1940/Article4
_:b4,http://localhost/publications/articles/Journal1/1940/Article5
_:b5,http://localhost/publications/articles/Journal1/1940/Article6
_:b6,http://localhost/publications/articles/Journal1/1940/Article7
_:b7,http://localhost/publications/articles/Journal1/1940/Article8
_:b8,http://localhost/publications/articles/Journal1/1940/Article9
_:b9,http://localhost/publications/articles/Journal1/1940/Article10
_:b9,http://localhost/publications/articles/Journal1/1941/Article3
_:b10,http://localhost/publications/articles/Journal1/1940/Article11
_:b11,http://localhost/publications/articles/Journal1/1940/Article12
_:b11,http://localhost/publications/articles/Journal1/1941/Article4
_:b12,http://localhost/publications/articles/Journal1/1940/Article13
_:b13,http://localhost/publications/articles/Journal1/1940/Article14
_:b13,http://localhost/publications/articles/Journal1/1941/Article5
_:b14,http://localhost/publications/articles/Journal1/1940/Article15
_:b15,http://localhost/publications/articles/Journal1/1940/Article16
_:b15,http://localhost/publications/articles/Journal1/1941/Article6
_:b16,http://localhost/publications/articles/Journal1/1940/Article17
_:b17,http://localhost/publications/articles/Journal1/1940/Article18
_:b17,http://localhost/publications/articles/Journal1/1941/Article1
_:b18,http://localhost/publications/articles/Journal1/1940/Article19
_:b19,http://localhost/publications/articles/Journal1/1940/Article20
_:b19,http://localhost/publications/articles/Journal1/1941/Article2
_:b20,http://localhost/publications/articles/Journal1/1941/Article7
_:b21,http://localhost/publications/articles/Journal1/1941/Article8
_:b22,http://localhost/publications/articles/Journal1/1941/Article9
_:b23,http://localhost/publications/articles/Journal1/1941/Article10
_:b24,http://localhost/publications/articles/Journal1/1941/Article11
_:b24,http://localhost/publications/articles/Journal1/1942/Article9
_:b25,http://localhost/publications/articles/Journal1/1941/Article12
_:b26,http://localhost/publications/articles/Journal1/1941/Article13
_:b27,http://localhost/publications/articles/Journal1/1941/Article14
_:b28,http://localhost/publications/articles/Journal1/1941/Article15
_:b29,http://localhost/publications/articles/Journal1/1941/Article16
_:b30,http://localhost/publications/articles/Journal1/1941/Article17
_:b30,http://localhost/publications/articles/Journal1/1942/Article1
_:b31,http://localhost/publications/articles/Journal1/1941/Article18
_:b31,http://localhost/publications/articles/Journal1/1942/Article2
_:b32,http://localhost/publications/articles/Journal1/1941/Article19
_:b32,http://localhost/publications/articles/Journal1/1942/Article3
_:b33,http://localhost/publications/articles/Journal1/1941/Article20
_:b33,http://localhost/publications/articles/Journal1/1942/Article4
_:b34,http://localhost/publications/articles/Journal1/1941/Article21
_:b34,http://localhost/publications/articles/Journal1/1942/Article5
_:b35,http://localhost/publications/articles/Journal1/1941/Article22
_:b35,http://localhost/publications/articles/Journal1/1942/Article6
_:b36,http://localhost/publications/articles/Journal1/1941/Article23
_:b36,http://localhost/publications/articles/Journal1/1942/Article7
_:b37,http://localhost/publications/incolls/1941/Incollection1
_:b37,http://localhost/publications/articles/Journal1/1942/Article8
_:b38,http://localhost/publications/articles/Journal1/1942/Article10
_:b39,http://localhost/publications/articles/Journal1/1942/Article11
_:b40,http://localhost/publications/articles/Journal1/1942/Article12
_:b41,http://localhost/publications/articles/Journal1/1942/Article13
_:b41,http://localhost/publications/articles/Journal1/1943/Article10
_:b42,http://localhost/publications/articles/Journal1/1942/Article14
_:b43,http://localhost/publications/articles/Journal1/1942/Article15
_:b44,http://localhost/publications/articles/Journal1/1942/Article16
_:b45,http://localhost/publications/articles/Journal1/1942/Article17
_:b46,http://localhost/publications/articles/Journal1/1942/Article18
_:b47,http://localhost/publications/articles/Journal1/1942/Article20
_:b47,http://localhost/publications/articles/Journal1/1943/Article2
_:b48,http://localhost/publications/articles/Journal1/1942/Article21
_:b48,http://localhost/publications/articles/Journal1/1943/Article3
_:b49,http://localhost/publications/articles/Journal1/1942/Article22
_:b49,http://localhost/publications/articles/Journal1/1943/Article4
_:b50,http://localhost/publications/articles/Journal1/1942/Article23
_:b50,http://localhost/publications/articles/Journal1/1943/Article5
_:b51,http://localhost/publications/articles/Journal1/1942/Article24
_:b51,http://localhost/publications/articles/Journal1/1943/Article6
_:b52,http://localhost/publications/articles/Journal1/1942/Article25
_:b52,http://localhost/publications/articles/Journal1/1943/Article7
_:b53,http://localhost/publications/articles/Journal1/1942/Article26
_:b53,http://localhost/publications/articles/Journal1/1943/Article8
_:b54,http://localhost/publications/incolls/1942/Incollection1
_:b54,http://localhost/publications/articles/Journal1/1943/Article9
_:b55,http://localhost/publications/articles/Journal1/1943/Article1
_:b56,http://localhost/publications/articles/Journal1/1943/Article11
_:b57,http://localhost/publications/articles/Journal1/1943/Article12
_:b58,http://localhost/publications/articles/Journal1/1943/Article13
_:b59,http://localhost/publications/articles/Journal1/1943/Article14
_:b60,http://localhost/publications/articles/Journal1/1943/Article15
_:b61,http://localhost/publications/articles/Journal1/1943/Article16
_:b62,http://localhost/publications/articles/Journal1/1943/Article17
_:b63,http://localhost/publications/articles/Journal1/1943/Article18
_:b64,http://localhost/publications/articles/Journal1/1943/Article19
_:b65,http://localhost/publications/articles/Journal1/1943/Article20
_:b65,http://localhost/publications/articles/Journal1/1944/Article4
_:b66,http://localhost/publications/articles/Journal1/1943/Article20
_:b66,http://localhost/publications/articles/Journal1/1944/Article4
_:b67,http://localhost/publications/articles/Journal1/1943/Article21
_:b67,http://localhost/publications/articles/Journal1/1944/Article5
_:b68,http://localhost/publications/articles/Journal1/1943/Article21
_:b68,http://localhost/publications/articles/Journal1/1944/Article6
_:b69,http://localhost/publications/articles/Journal1/1943/Article22
_:b69,http://localhost/publications/articles/Journal1/1944/Article6
_:b70,http://localhost/publications/articles/Journal1/1943/Article22
_:b70,http://localhost/publications/articles/Journal1/1944/Article7
_:b71,http://localhost/publications/articles/Journal1/1943/Article23
_:b71,http://localhost/publications/articles/Journal1/1944/Article8
_:b72,http://localhost/publications/articles/Journal1/1943/Article23
_:b73,http://localhost/publications/articles/Journal1/1943/Article24
_:b74,http://localhost/publications/articles/Journal1/1943/Article24
_:b75,http://localhost/publications/articles/Journal1/1943/Article25
_:b76,http://localhost/publications/articles/Journal1/1943/Article26
_:b77,http://localhost/publications/articles/Journal1/1943/Article27
_:b78,http://localhost/publications/articles/Journal1/1943/Article28
_:b78,http://localhost/publications/articles/Journal1/1944/Article1
_:b79,http://localhost/publications/articles/Journal1/1943/Article29
_:b79,http://localhost/publications/articles/Journal1/1944/Article2
_:b80,http://localhost/publications/incolls/1943/Incollection1
_:b80,http://localhost/publications/articles/Journal1/1944/Article2
_:b81,http://localhost/publications/incolls/1943/Incollection1
_:b81,http://localhost/publications/articles/Journal1/1944/Article3
_:b82,http://localhost/publications/articles/Journal1/1944/Article9
_:b83,http://localhost/publications/articles/Journal1/1944/Article10
_:b84,http://localhost/publications/articles/Journal1/1944/Article10
_:b85,http://localhost/publications/articles/Journal1/1944/Article11
_:b86,http://localhost/publications/articles/Journal1/1944/Article12
_:b87,http://localhost/publications/articles/Journal1/1944/Article12
_:b88,http://localhost/publications/articles/Journal1/1944/Article13
_:b89,http://localhost/publications/articles/Journal1/1944/Article14
_:b90,http://localhost/publications/articles/Journal1/1944/Article14
_:b91,http://localhost/publications/articles/Journal1/1944/Article15
_:b92,http://localhost/publications/articles/Journal1/1944/Article16
_:b93,http://localhost/publications/articles/Journal1/1944/Article17
_:b94,http://localhost/publications/articles/Journal1/1944/Article18
_:b95,http://localhost/publications/articles/Journal1/1944/Article18
_:b96,http://localhost/publications/articles/Journal1/1944/Article19
_:b97,http://localhost/publications/articles/Journal1/1944/Article20
_:b97,http://localhost/publications/articles/Journal1/1945/Article5
_:b98,http://localhost/publications/articles/Journal1/1944/Article20
_:b99,http://localhost/publications/articles/Journal1/1944/Article21
_:b99,http://localhost/publications/articles/Journal1/1945/Article6
_:b100,http://localhost/publications/articles/Journal1/1944/Article22
_:b101,http://localhost/publications/articles/Journal1/1944/Article22
_:b101,http://localhost/publications/articles/Journal1/1945/Article6
_:b102,http://localhost/publications/articles/Journal1/1944/Article23
_:b103,http://localhost/publications/articles/Journal1/1944/Article24
_:b103,http://localhost/publications/articles/Journal1/1945/Article7
_:b104,http://localhost/publications/articles/Journal1/1944/Article25
_:b105,http://localhost/publications/articles/Journal1/1944/Article26
_:b105,http://localhost/publications/articles/Journal1/1945/Article8
_:b106,http://localhost/publications/articles/Journal1/1944/Article26
_:b107,http://localhost/publications/articles/Journal1/1944/Article27
_:b107,http://localhost/publications/articles/Journal1/1945/Article9
_:b108,http://localhost/publications/articles/Journal1/1944/Article28
_:b108,http://localhost/publications/articles/Journal1/1945/Article1
_:b109,http://localhost/publications/articles/Journal1/1944/Article29
_:b109,http://localhost/publications/articles/Journal1/1945/Article10
_:b110,http://localhost/publications/articles/Journal1/1944/Article30
_:b110,http://localhost/publications/articles/Journal1/1945/Article2
_:b111,http://localhost/publications/articles/Journal1/1944/Article30
