document,title,volume,isbn,month,number,series,issued,booktitle,publisher
http://localhost/publications/articles/Journal1/1949/Article11,acacia failingly egomaniacal,,,,,,,,
http://localhost/publications/articles/Journal1/1949/Article12,failingly vacatable macadams,,,,,,,,
http://localhost/publications/articles/Journal1/1949/Article13,vacatable pornographies merriest,,,,,,,,
http://localhost/publications/articles/Journal1/1949/Article14,pornographies fruiter croaker,,,,,,,,
http://localhost/publications/articles/Journal1/1949/Article15,croaker retrofire leeriest,,,,,,,,
http://localhost/publications/articles/Journal1/1949/Article16,kanjis merchandized fliers,,,,,,,,
http://localhost/publications/articles/Journal1/1949/Article17,fliers reembody chiffonnier,,,,,,,,
http://localhost/publications/articles/Journal1/1949/Article18,chiffonnier elemental householders,,,,,,,,
http://localhost/publications/articles/Journal1/1949/Article19,elemental evenfall denazified,,,,,,,,
http://localhost/publications/articles/Journal1/1949/Article20,evenfall pyrostats sagiest,,,,,,,,
http://localhost/publications/articles/Journal1/1949/Article50,sagiest cowpoxes benders,,,,,,,,
http://localhost/publications/articles/Journal1/1949/Article52,cowpoxes supposing centrism,,,,,,,,
http://localhost/publications/articles/Journal1/1949/Article54,supposing stratocumulus surcoat,,,,,,,,
http://localhost/publications/articles/Journal1/1949/Article56,stratocumulus chowtimes preferences,,,,,,,,
http://localhost/publications/articles/Journal1/1949/Article58,preferences convulsively heartaches,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article21,nonmilitarily simplifying globulins,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article22,simplifying chancroids urbanizes,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article23,chancroids worldbeater forearmed,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article24,worldbeater tapholes sorest,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article25,tapholes calciferous rebater,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article26,rebater seigniorage memorializes,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article27,seigniorage backhanded wagoners,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article28,wagoners oubliette hornswoggling,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article29,hornswoggling drumbeat serries,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article30,serries lapdogs biting,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article31,biting temperers doggones,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article32,doggones earlier lineless,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article33,earlier waxworks praos,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article34,praos deringer touring,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article35,touring enrich clinchers,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article36,clinchers plunking sockmen,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article37,plunking mosques concluders,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article38,mosques reutilizations promoting,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article39,promoting macroeconomic ironclads,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article40,ironclads greatheartedly bargainee,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article41,bargainee chalices gambled,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article42,chalices crocking bimethyls,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article43,crocking foxfires joyrider,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article44,foxfires impotences diffusor,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article45,diffusor pharmaceutically anonymities,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article46,anonymities scrubbers cogencies,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article47,cogencies trussers banderole,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article48,trussers deceptiveness eying,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article49,eying annunciating sporing,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article51,sporing stenchy risers,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article53,stenchy shirtfront geographers,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article55,shirtfront aroints potshots,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article57,aroints unhanged rains,,,,,,,,
http://localhost/publications/articles/Journal2/1949/Article59,rains seabirds tailpipe,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article1,nibbles niggling kowtowed,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article2,kowtowed remarques broadaxe,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article3,remarques glamourous fluidly,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article4,fluidly definitely simperer,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article5,simperer jailhouse eulogist,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article6,jailhouse yummier testable,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article7,yummier breakables destructions,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article8,destructions sorbitol voicing,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article9,gophers beanpole sennits,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article10,sennits unknots dickie,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article11,unknots unfrock blossoms,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article12,blossoms biologies snifters,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article13,biologies blameworthiness ruinousness,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article14,ruinousness goalless stumping,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article15,stumping employment uncut,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article16,uncut thyrse enraging,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article17,enraging wilders ungallant,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article18,ungallant slovak serializing,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article19,serializing hankies castile,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article20,hankies unsnarled inures,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article21,inures miladies compactions,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article22,miladies pilothouses onanism,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article23,pilothouses overtime ptomain,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article24,ptomain desalinize airliners,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article25,airliners canvassers flamed,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article26,flamed untidiest danegelds,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article27,danegelds moisturizer disappointed,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article28,disappointed outlasting begrudged,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article29,outlasting manikins ephedrin,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article30,manikins unicef entrained,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article31,entrained miscounts surfier,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article32,surfier melodramatically hawkish,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article33,melodramatically sonorants truanting,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article57,truanting mainlined keynoter,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article59,mainlined tripes lapidaries,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article61,lapidaries recondensing displeasures,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article63,recondensing spongins shirtings,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article65,spongins semiautomatic fizzes,,,,,,,,
http://localhost/publications/articles/Journal1/1950/Article67,fizzes teletypewriter filespec,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article34,batted soughing mistily,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article35,soughing dewed flexion,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article36,flexion unsubdued rhapsodize,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article37,unsubdued redirecting luridness,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article38,luridness outyelled overlapped,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article39,overlapped bilaterally reburied,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article40,reburied mandala reversions,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article41,mandala adsorbed shadowiness,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article42,shadowiness minimums instarred,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article43,instarred tularemic polynomials,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article44,tularemic communalized regions,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article45,communalized skys urbanist,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article46,skys pseudoscientifically scoring,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article47,scoring sinkholes officiousness,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article48,officiousness indiscreetness unextended,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article49,indiscreetness lengthened goodness,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article50,lengthened weathercocks stalkier,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article51,stalkier reinterpretation tenderly,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article52,tenderly adumbratively unequaled,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article53,unequaled collates demanded,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article54,demanded denaturant typefaces,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article55,typefaces outspoke agedly,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article56,agedly compt jangler,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article58,compt begins overrefines,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article60,begins antis impacted,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article62,impacted baulking dopiness,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article64,baulking stoutish allegers,,,,,,,,
http://localhost/publications/articles/Journal2/1950/Article66,allegers seafloor subassembly,,,,,,,,
http://localhost/publications/articles/Journal1/1951/Article1,quadrennium earthwork infantilism,,,,,,,,
http://localhost/publications/articles/Journal1/1951/Article2,earthwork eluviating bloodied,,,,,,,,
http://localhost/publications/articles/Journal1/1951/Article3,bloodied microform yachting,,,,,,,,
http://localhost/publications/articles/Journal1/1951/Article4,yachting splurging lichee,,,,,,,,
http://localhost/publications/articles/Journal1/1951/Article5,lichee decalcified punning,,,,,,,,
http://localhost/publications/articles/Journal1/1951/Article6,punning certificating mynahs,,,,,,,,
http://localhost/publications/articles/Journal1/1951/Article7,certificating hahs underlayers,,,,,,,,
http://localhost/publications/articles/Journal1/1951/Article8,underlayers syndications parked,,,,,,,,
http://localhost/publications/articles/Journal1/1951/Article9,parked crenelating banning,,,,,,,,
http://localhost/publications/articles/Journal1/1951/Article10,banning gibsons baldest,,,,,,,,
http://localhost/publications/articles/Journal1/1951/Article11,baldest sipping preconstruct,,,,,,,,
http://localhost/publications/articles/Journal1/1951/Article12,preconstruct tidemarks propounded,,,,,,,,
http://localhost/publications/articles/Journal1/1951/Article13,tidemarks mammotomy burler,,,,,,,,
http://localhost/publications/articles/Journal1/1951/Article14,mammotomy steeper alchemists,,,,,,,,
http://localhost/publications/articles/Journal1/1951/Article15,alchemists threads recheck,,,,,,,,
