publication,type
http://localhost/publications/articles/Journal2/1949/Article23,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article24,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article25,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article26,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article27,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article28,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article29,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article30,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article31,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article32,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article33,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article34,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article35,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article36,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article37,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article38,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article39,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article40,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article41,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article42,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article43,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article44,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article45,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article46,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article47,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article48,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article49,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article51,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article53,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article55,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article57,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1949/Article59,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article1,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article2,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article3,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article4,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article5,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article6,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article7,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article8,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article9,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article10,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article11,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article12,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article13,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article14,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article15,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article16,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article17,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article18,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article19,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article20,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article21,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article22,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article23,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article24,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article25,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article26,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article27,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article28,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article29,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article30,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article31,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article32,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article33,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article57,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article59,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article61,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article63,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article65,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal1/1950/Article67,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article34,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article35,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article36,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article37,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article38,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article39,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article40,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article41,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article42,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article43,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article44,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article45,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article46,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article47,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article48,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article49,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article50,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article51,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article52,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article53,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article54,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article55,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article56,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article58,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article60,http://localhost/vocabulary/bench/Article
http://localhost/publications/articles/Journal2/1950/Article62,http://localhost/vocabulary/bench/Article
