yr,name,document
"",Tamsin Micali,http://localhost/publications/articles/Journal7/1963/Article234
"",Muhjar Laser,http://localhost/publications/articles/Journal7/1963/Article273
"",Morio Lothrop,http://localhost/publications/articles/Journal7/1965/Article247
1966,Yasuko Vannatten,http://localhost/publications/incolls/1966/Incollection1
"",Benignus Diec,http://localhost/publications/articles/Journal1/1951/Article34
"",Ellesha Meharry,http://localhost/publications/articles/Journal7/1967/Article267
"",Ellesha Meharry,http://localhost/publications/articles/Journal2/1968/Article64
"",Anunciacion Leeker,http://localhost/publications/articles/Journal8/1967/Article291
"",Tyronne Doughty,http://localhost/publications/articles/Journal12/1967/Article451
"",Gertraut Beeman,http://localhost/publications/articles/Journal3/1968/Article112
"",Atreus Castello,http://localhost/publications/articles/Journal5/1968/Article185
"",Khrystina Feck,http://localhost/publications/articles/Journal5/1968/Article219
"",Melia Nakao,http://localhost/publications/articles/Journal8/1968/Article310
"",Jov Touma,http://localhost/publications/articles/Journal9/1968/Article363
"",Proskudiia Lachino,http://localhost/publications/articles/Journal13/1968/Article513
"",Proskudiia Lachino,http://localhost/publications/articles/Journal3/1969/Article84
"",Bogukhvala Bocklage,http://localhost/publications/articles/Journal13/1968/Article546
"",Hyobe Flatau,http://localhost/publications/articles/Journal13/1969/Article471
"",Carona Laughter,http://localhost/publications/articles/Journal13/1969/Article491
"",Ignatevskaia Kops,http://localhost/publications/articles/Journal14/1969/Article521
"",La Agostino,http://localhost/publications/articles/Journal15/1969/Article585
"",AbdulQayyoom Fragman,http://localhost/publications/articles/Journal3/1970/Article127
"",Akriti Mulik,http://localhost/publications/articles/Journal5/1970/Article163
"",Lubohna Degree,http://localhost/publications/articles/Journal5/1970/Article193
"",Fanni Keicher,http://localhost/publications/articles/Journal7/1970/Article235
"",Iside Scarrow,http://localhost/publications/articles/Journal8/1970/Article278
"",Iside Scarrow,http://localhost/publications/articles/Journal1/1971/Article1
"",Sheldon Beas,http://localhost/publications/articles/Journal8/1970/Article718
"",Berto Kamm,http://localhost/publications/articles/Journal16/1970/Article530
"",Rudolph Fire,http://localhost/publications/articles/Journal6/1971/Article234
"",Eru Lapradd,http://localhost/publications/articles/Journal9/1971/Article347
"",Eru Lapradd,http://localhost/publications/articles/Journal1/1972/Article15
"",Zaviera Truskowski,http://localhost/publications/articles/Journal17/1971/Article684
"",Carisa Lovvorn,http://localhost/publications/articles/Journal20/1971/Article783
"",Chela Brecheisen,http://localhost/publications/articles/Journal8/1972/Article251
"",Auring Phanord,http://localhost/publications/articles/Journal2/1955/Article68
"",Marcell Glinka,http://localhost/publications/articles/Journal2/1956/Article66
"",Marcell Glinka,http://localhost/publications/articles/Journal1/1957/Article25
"",Immakulata Masek,http://localhost/publications/articles/Journal2/1957/Article65
"",Wayan Whitelow,http://localhost/publications/articles/Journal2/1957/Article66
"",Wayan Whitelow,http://localhost/publications/articles/Journal1/1958/Article12
"",Sozui Jalovel,http://localhost/publications/articles/Journal1/1946/Article18
"",Caitlin Myricks,http://localhost/publications/articles/Journal2/1960/Article54
"",Calida Starace,http://localhost/publications/articles/Journal1/1947/Article30
"",Alita Armon,http://localhost/publications/articles/Journal5/1962/Article127
"",Daniela Tidd,http://localhost/publications/articles/Journal7/1962/Article236
"",Daniela Tidd,http://localhost/publications/articles/Journal2/1963/Article47
"",Kirrily Holleman,http://localhost/publications/articles/Journal4/1964/Article139
"",Kirrily Holleman,http://localhost/publications/articles/Journal1/1965/Article13
"",Filiberta Hurtado,http://localhost/publications/articles/Journal8/1964/Article262
"",Marsha Bauserman,http://localhost/publications/articles/Journal6/1965/Article206
"",Latoiya Munnelly,http://localhost/publications/articles/Journal6/1965/Article228
"",Frodehild Dilgard,http://localhost/publications/articles/Journal7/1965/Article265
"",Lettie Desroches,http://localhost/publications/articles/Journal9/1965/Article321
"",Lettie Desroches,http://localhost/publications/articles/Journal1/1966/Article13
"",Yefrem Ojano,http://localhost/publications/articles/Journal4/1966/Article131
"",Yefrem Ojano,http://localhost/publications/articles/Journal1/1967/Article6
"",Blathaon Cartmill,http://localhost/publications/articles/Journal8/1966/Article315
"",Terza Jaremka,http://localhost/publications/articles/Journal1/1951/Article5
"",Siddeeqi Eikleberry,http://localhost/publications/articles/Journal9/1966/Article359
"",Serafima Marshall,http://localhost/publications/articles/Journal12/1967/Article436
"",Gloria Guiggey,http://localhost/publications/articles/Journal8/1968/Article307
"",Hitoshi Rodeen,http://localhost/publications/articles/Journal9/1969/Article324
"",Deandra Balkin,http://localhost/publications/articles/Journal14/1969/Article537
"",Elenora Unthank,http://localhost/publications/articles/Journal1/1970/Article11
1970,Usagi Consigli,http://localhost/publications/incolls/1970/Incollection1
"",Fatou Protzman,http://localhost/publications/articles/Journal7/1970/Article259
"",Madonna Fieser,http://localhost/publications/articles/Journal10/1970/Article341
"",Madonna Fieser,http://localhost/publications/articles/Journal2/1971/Article68
"",Cendrillon Guilboard,http://localhost/publications/articles/Journal16/1970/Article544
"",Degenhard Purgason,http://localhost/publications/articles/Journal17/1970/Article577
1970,Celicia Friese,http://localhost/publications/inprocs/Proceeding9/1970/Inproceeding361
"",Lucinde Cochren,http://localhost/publications/articles/Journal3/1971/Article91
"",Inocente Arntzen,http://localhost/publications/articles/Journal1/1954/Article30
"",Indira Cernoch,http://localhost/publications/articles/Journal8/1971/Article316
"",Edejberga Sumabat,http://localhost/publications/articles/Journal10/1971/Article417
"",Edejberga Sumabat,http://localhost/publications/articles/Journal3/1972/Article86
"",Shigenobu Borum,http://localhost/publications/articles/Journal12/1971/Article451
"",Lexa Grapes,http://localhost/publications/articles/Journal19/1971/Article753
"",Naozane Tirino,http://localhost/publications/articles/Journal6/1972/Article190
"",Taunya Staller,http://localhost/publications/articles/Journal1/1955/Article36
"",Keyna Maisonet,http://localhost/publications/articles/Journal2/1955/Article87
"",Keyna Maisonet,http://localhost/publications/articles/Journal1/1956/Article2
"",Datja Carner,http://localhost/publications/articles/Journal1/1946/Article33
"",Datja Carner,http://localhost/publications/articles/Journal1/1947/Article3
"",Emiliano Cecena,http://localhost/publications/articles/Journal6/1960/Article177
"",Lilli Sporleder,http://localhost/publications/articles/Journal5/1962/Article135
"",Ebergund Uxa,http://localhost/publications/articles/Journal7/1962/Article214
"",Ebergund Uxa,http://localhost/publications/articles/Journal1/1963/Article26
"",Jazmine Susman,http://localhost/publications/articles/Journal2/1949/Article46
"",Newa Sabina,http://localhost/publications/articles/Journal1/1950/Article14
"",Sotatsu Lupold,http://localhost/publications/articles/Journal5/1965/Article135
"",Debra Platz,http://localhost/publications/articles/Journal5/1965/Article153
"",Mokuami Boesen,http://localhost/publications/articles/Journal5/1965/Article170
"",Crysta Mateen,http://localhost/publications/articles/Journal1/1951/Article3
"",Maurycy Howdeshell,http://localhost/publications/articles/Journal4/1967/Article125
"",Clotilde Ramer,http://localhost/publications/articles/Journal9/1967/Article341
"",Seina Ansell,http://localhost/publications/articles/Journal13/1967/Article465
"",Brbel Vick,http://localhost/publications/articles/Journal4/1968/Article159
"",Inke Amabile,http://localhost/publications/articles/Journal7/1968/Article275
"",Ionna Occhuizzo,http://localhost/publications/articles/Journal8/1968/Article318
"",Cedrik Delcambre,http://localhost/publications/articles/Journal10/1968/Article410
"",Cedrik Delcambre,http://localhost/publications/articles/Journal1/1969/Article27
"",Elmar Okrent,http://localhost/publications/articles/Journal11/1968/Article455
"",Elmar Okrent,http://localhost/publications/articles/Journal2/1969/Article53
"",Goreu Preisel,http://localhost/publications/articles/Journal12/1968/Article483
"",Goreu Preisel,http://localhost/publications/articles/Journal2/1969/Article66
"",Isaline Kant,http://localhost/publications/articles/Journal4/1969/Article166
"",Toshiharu Leverson,http://localhost/publications/articles/Journal11/1969/Article408
"",Marwaan Agudo,http://localhost/publications/articles/Journal12/1969/Article446
"",Nobuhisa Humbel,http://localhost/publications/articles/Journal14/1969/Article514
"",Hedda Yoshida,http://localhost/publications/articles/Journal2/1953/Article52
"",Takafumi Hoppenrath,http://localhost/publications/articles/Journal10/1970/Article342
"",Takafumi Hoppenrath,http://localhost/publications/articles/Journal2/1971/Article68
"",Tomoko Palanza,http://localhost/publications/articles/Journal3/1971/Article114
"",Owen Hoseman,http://localhost/publications/articles/Journal7/1971/Article246
"",Renatta Cudney,http://localhost/publications/articles/Journal8/1971/Article284
"",Lavizsia Bosse,http://localhost/publications/articles/Journal9/1971/Article362
"",Lavizsia Bosse,http://localhost/publications/articles/Journal1/1972/Article33
"",Ewa Empey,http://localhost/publications/articles/Journal14/1971/Article532
"",Llevelys Kuarez,http://localhost/publications/articles/Journal18/1971/Article710
"",Gigi Barfuss,http://localhost/publications/articles/Journal3/1954/Article104
"",Gigi Barfuss,http://localhost/publications/articles/Journal1/1955/Article1
"",Tvoislava Matlack,http://localhost/publications/articles/Journal3/1972/Article846
"",Clinton Salkeld,http://localhost/publications/articles/Journal5/1972/Article150
"",Glebovicha Grueser,http://localhost/publications/articles/Journal7/1972/Article229
"",Dagny Wibeto,http://localhost/publications/articles/Journal2/1955/Article51
"",Holda Dible,http://localhost/publications/articles/Journal2/1955/Article56
"",Esmeralda Leins,http://localhost/publications/articles/Journal5/1959/Article188
"",Charlot Zuckerman,http://localhost/publications/articles/Journal4/1960/Article123
"",Naida Heitmeyer,http://localhost/publications/articles/Journal4/1960/Article213
"",Naida Heitmeyer,http://localhost/publications/articles/Journal1/1961/Article9
"",Aspasia Vickery,http://localhost/publications/articles/Journal2/1961/Article43
"",Eldrick Evertsen,http://localhost/publications/articles/Journal2/1961/Article71
"",Lucrecia Rollings,http://localhost/publications/articles/Journal1/1947/Article26
"",Chomei Chanoine,http://localhost/publications/articles/Journal5/1961/Article153
"",Gratiana Kreines,http://localhost/publications/articles/Journal6/1961/Article179
"",Gratiana Kreines,http://localhost/publications/articles/Journal1/1962/Article22
"",Guliana Tichi,http://localhost/publications/articles/Journal3/1962/Article89
"",Ekanta Speros,http://localhost/publications/articles/Journal4/1962/Article121
"",Shoichi Mathey,http://localhost/publications/articles/Journal1/1948/Article24
"",Hodawa Doughman,http://localhost/publications/articles/Journal5/1963/Article153
"",Shoko Moel,http://localhost/publications/articles/Journal2/1949/Article42
"",Tiki Borgmeyer,http://localhost/publications/articles/Journal9/1964/Article319
"",Namika Billiter,http://localhost/publications/articles/Journal7/1965/Article247
"",Margit Greaux,http://localhost/publications/articles/Journal7/1965/Article252
"",Lashaune Lava,http://localhost/publications/articles/Journal1/1950/Article28
"",Liddy Krossen,http://localhost/publications/articles/Journal8/1965/Article282
"",Ukyo Knopf,http://localhost/publications/articles/Journal9/1965/Article327
"",Ukyo Knopf,http://localhost/publications/articles/Journal1/1966/Article16
"",Tessy Sharber,http://localhost/publications/articles/Journal10/1965/Article352
"",Tessy Sharber,http://localhost/publications/articles/Journal1/1966/Article32
"",Kristiane Doncaster,http://localhost/publications/articles/Journal10/1965/Article369
"",Kristiane Doncaster,http://localhost/publications/articles/Journal1/1966/Article42
"",Caleb Wernick,http://localhost/publications/articles/Journal7/1966/Article261
"",Nikki Klugh,http://localhost/publications/articles/Journal4/1967/Article150
"",Beppa Correa,http://localhost/publications/articles/Journal6/1967/Article202
"",Irisa Prochazka,http://localhost/publications/articles/Journal9/1967/Article338
